ID;Festival;Recinto;Productora/ organizadora;Tiquetera ;Fecha;Numero_asistentes;Tipo_artista;Artista;Rango_precios ;Preventas_realizadas ;Cancelado;Cambio_recinto;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;EasyKid;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;DJ  Who;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Saiko;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Alejo;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Nsqk;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Tai ;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;LSV;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;El Barco Volador;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Payaso Plim Plim;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Organik;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Hola Flinko;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Congreso;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Saiko;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Yami Safdie;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional; mbar Luna;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;LAIA;$128.000- $924.000;2;No;No;
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Kinmakiru;$128.000- $924.000;2;No;No;
6;Metal Beer Open Air Fest;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Internacional;Death To All;$32.200- $40.250;2;No;No;
6;Metal Beer Open Air;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Criminal;$32.200- $40.250;2;No;No;
6;Metal Beer Open Air;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Dorso;$32.200- $40.250;2;No;No;
6;Metal Beer Open Air;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Nuclear;$32.200- $40.250;2;No;No;
6;Metal Beer Open Air;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Metakiase;$32.200- $40.250;2;No;No;
6;Metal Beer Open Air;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Overtoun;$32.200- $40.250;2;No;No;
6;Metal Beer Open Air;Hipodromo de Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Parasyche;$32.200- $40.250;2;No;No;
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Riverside;$38.000- $75.000;1;No;No;
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Mono;$38.000- $75.000;1;No;No;
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Orphaned Land;$38.000- $75.000;1;No;No;
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Vola;$38.000- $75.000;1;No;No;
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Gong;$38.000- $75.000;1;No;No;
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Nacional;Octopus;$38.000- $75.000;1;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;DJ Lito ;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;Movimiento Original ;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Yerba Brava;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;La Combo Tortuga ;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Supermerk2;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Ke Personajes;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Franco El Gorila ;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;Amerika'n Sound;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);R.K,M & Ken-Y;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Agrupaci n Marilyn ;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Wisin;$35.000;3;No;No;
8;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;Pablito Pesadilla;$35.000;3;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Armin Van Buuren;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;W&W;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Vini Vici;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Mykris;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Stephan Bodzin;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Massano;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Solardo;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Nacional;Paralelo 86;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Hardwell;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;KSHMR;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Slander;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Kasablanca;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Forero;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Mauricio Hern ndez;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;B-Low;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Wesflex;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Snpr Bss & Vrod Beats;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional ;Arbea;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Adam Beyer;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Camelphat;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Mathame;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Korolova;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Amalia Balbontin;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Nico Ferrada;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Pietro;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Cytrax;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;B rbara Lago;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Stella Bossi;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Milena Adamis;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Cloudy;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Pawloski;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Daniella Da Silva;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Magnuz Music;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Kadoz;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Pablito Pesadilla;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Karin Von M hlenbrock;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Sepha;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Baruc;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Campolo;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Jakob;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;D enrico;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Isabella Serafini;$57.500- $448.500;1;No;No;
9;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;DJ Plastik;$57.500- $448.500;1;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional;Battlerage;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional;Necrodemon;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional;Vastator;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional ;Derrumbando Defensas;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional;Sadism;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional;Dogma;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Nacional;Dorso;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional ;In Extremo;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional;Exodus;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional (latinoamericano);Sepultura;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional;Soen;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional;Gamma Ray;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional;Killswitch Engage;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10.600 en promedio;Internacional;Emperor;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Parasyche;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Total Mosh;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Dark God;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Cerberus;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Alto Voltaje;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Bonebreaker;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Nacional;Atomic Aggressor;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Forbidden;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Dark Tranquillity;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Amorphis;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Biohazard;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Overkill;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Within Temptation;$33.350- $113.850;0;No;No;
10;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10.600 en promedio;Internacional;Anthrax;$33.350- $113.850;0;No;No;
11;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado, no hubo asistentes.;Internacional;BEBE;$34.500- $276.000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios.;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones. ;
11;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado, no hubo asistentes.;Internacional;Jessie;$34.500- $276.000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios.;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones. ;
11;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado, no hubo asistentes.;Internacional;Hwasa;$34.500- $276.000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios.;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones. ;
11;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado, no hubo asistentes.;Internacional;Lee Seung Gi;$34.500- $276.000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios.;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones. ;
12;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Sinergia ;$11.200- $22.400;3;No;No;
12;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Los Miserables ;$11.200- $22.400;3;No;No;
12;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Gufi ;$11.200- $22.400;3;No;No;
12;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Tronic ;$11.200- $22.400;3;No;No;
12;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Glup! ;$11.200- $22.400;3;No;No;
12;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;De Saloon ;$11.200- $22.400;3;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Young Cister;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Polima Westcoast;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Kidd Voodoo;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Harry Nach;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;DrefQuila;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Bryartz;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Bouncy Boys Band;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Killua97 ;$23.000- $74.750;0;No;No;
13;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;VLNTNA B;$23.000- $74.750;0;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Ameme;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;AnD;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Bart Skils;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Clara Cuve;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional (latinoamericano);Common Poetry;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Eli Brown;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Enzo Siragusa;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Fideles;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Gheist;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Hozho;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Kink;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Layton Giordani;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Lee Ann Roberts;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Nusha;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Oguz;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional (latinoamericano);Rigzz;$50.000- $180.000;5;No;No;
14;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Seth Troxler;$50.000- $180.000;5;No;No;
