Hipodromo;Festival;Recinto;Productora/ organizadora;Tiquetera ;Fecha;Numero_asistentes;Tipo_artista;Artista;Precio_minimo;Precio_maximo;Preventas_realizadas ;Cancelado;Cambio_recinto
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Tai ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;LSV;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;El Barco Volador;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Payaso Plim Plim;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Organik;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Hola Flinko;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Congreso;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Saiko;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Yami Safdie;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional; mbar Luna;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;LAIA;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Kinmakiru;128000;924000;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Internacional;Death To All;32200;40250;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Criminal;32200;40250;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Dorso;32200;40250;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Nuclear;32200;40250;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Metakiase;32200;40250;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Overtoun;32200;40250;2;No;No
6;Metal Beer Open Air ;Hipodromo Chile ;Southern Events ;PuntoTicket ;17-03-2024;Sin datos;Nacional;Parasyche;32200;40250;2;No;No
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Riverside;38000;75000;1;No;No
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Mono;38000;75000;1;No;No
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Orphaned Land;38000;75000;1;No;No
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Vola;38000;75000;1;No;No
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Internacional;Gong;38000;75000;1;No;No
7;Festival CL. Prog ;Teatro Caupolican  ;Spider Prod y Stgo Fusion;PuntoTicket ;06-04-2024;Sin datos ;Nacional;Octopus;38000;75000;1;No;No
8;La Dinastia 2024;Movistar Arena;La Oreja;PuntoTicket ;07-04-2024;Cancelado. No hubo asistentes;Internacional (latinoamericano);Cosculluela;24990;79990;0;Si. La productora aseguró que hubo problemas logísticos imprevistos;No
8;La Dinastia 2024;Movistar Arena;La Oreja;PuntoTicket ;07-04-2024;Cancelado. No hubo asistentes;Internacional (latinoamericano);Luar La L;24990;79990;0;Si. La productora aseguró que hubo problemas logísticos imprevistos;No
8;La Dinastia 2024;Movistar Arena;La Oreja;PuntoTicket ;07-04-2024;Cancelado. No hubo asistentes;Nacional;ITHAN NY;24990;79990;0;Si. La productora aseguró que hubo problemas logísticos imprevistos;No
8;La Dinastia 2024;Movistar Arena;La Oreja;PuntoTicket ;07-04-2024;Cancelado. No hubo asistentes;Internacional (latinoamericano);Rochy RD;24990;79990;0;Si. La productora aseguró que hubo problemas logísticos imprevistos;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;DJ Lito ;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;Movimiento Original ;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Yerba Brava;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;La Combo Tortuga ;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Supermerk2;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Ke Personajes;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Franco El Gorila ;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;Amerika'n Sound;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);R.K,M & Ken-Y;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Agrupaci n Marilyn ;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Internacional (latinoamericano);Wisin;35000;35000;3;No;No
9;La Fiesta del Memo  ;Club Hipico ;Memo Entertainment ;Passline ;13-04-2024;Sin datos ;Nacional;Pablito Pesadilla;35000;35000;3;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Armin Van Buuren;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;W&W;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Vini Vici;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Mykris;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Stephan Bodzin;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Massano;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Internacional;Solardo;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;19-04-2024;Sin datos ;Nacional;Paralelo 86;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Hardwell;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;KSHMR;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Slander;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Kasablanca;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Forero;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Mauricio Hern ndez;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;B-Low;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Wesflex;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Snpr Bss & Vrod Beats;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional ;Arbea;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Adam Beyer;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Camelphat;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Mathame;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Korolova;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Amalia Balbontin;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Nico Ferrada;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Pietro;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Cytrax;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;B rbara Lago;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Stella Bossi;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Milena Adamis;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Cloudy;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Pawloski;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Internacional;Daniella Da Silva;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Magnuz Music;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Kadoz;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Pablito Pesadilla;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Karin Von M hlenbrock;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Sepha;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Baruc;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Campolo;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Jakob;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;D enrico;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;Isabella Serafini;57500;448500;1;No;No
10;Ultra Music Festival Chile;Espacio Riesco ;Ultra Enterprises, Inc.;PuntoTicket ;20-04-2024;Sin datos ;Nacional;DJ Plastik;57500;448500;1;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional;Battlerage;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional;Necrodemon;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional;Vastator;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional ;Derrumbando Defensas;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional;Sadism;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional;Dogma;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Nacional;Dorso;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional ;In Extremo;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional;Exodus;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional (latinoamericano);Sepultura;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional;Soen;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional;Gamma Ray;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional;Killswitch Engage;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;20-04-2024;10600 en promedio;Internacional;Emperor;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Parasyche;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Total Mosh;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Dark God;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Cerberus;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Alto Voltaje;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Bonebreaker;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Nacional;Atomic Aggressor;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Forbidden;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Dark Tranquillity;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Amorphis;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Biohazard;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Overkill;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Within Temptation;33350;113850;0;No;No
11;The Metal Fest ;Movistar Arena;The FanLab y CKConcerts;PuntoTicket ;21-04-2024;10600 en promedio;Internacional;Anthrax;33350;113850;0;No;No
12;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado. No hubo asistentes;Internacional;BEBE;34500;276000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones 
12;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado. No hubo asistentes;Internacional;Jessie;34500;276000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones 
12;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado. No hubo asistentes;Internacional;Hwasa;34500;276000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones 
12;All At Once Festival ;Movistar Arena;NoiX Entertainment;PuntoTicket ;04-05-2024;Cancelado. No hubo asistentes;Internacional;Lee Seung Gi;34500;276000;2;Si. Noix Entertainment afirmo en un comunicado que no fue capaz de cumplir con los estandares necesarios;Si. Del Club Hipico al Movistar Arena, ante la posibilidad de precipitaciones 
13;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Sinergia ;11200;22400;3;No;No
13;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Los Miserables ;11200;22400;3;No;No
13;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Gufi ;11200;22400;3;No;No
13;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Tronic ;11200;22400;3;No;No
13;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;Glup! ;11200;22400;3;No;No
13;Bierfest Santiago ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;04-05-2024;Sin datos ;Nacional;De Saloon ;11200;22400;3;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Young Cister;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Polima Westcoast;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Kidd Voodoo;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Harry Nach;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;DrefQuila;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Bryartz;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Bouncy Boys Band;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;Killua97 ;23000;74750;0;No;No
14;De Cora Fest ;Movistar Arena;Multiverso Music SPA;PuntoTicket ;19-05-2024;Sin datos ;Nacional;VLNTNA B;23000;74750;0;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Ameme;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;AnD;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Bart Skils;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Clara Cuve;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional (latinoamericano);Common Poetry;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Eli Brown;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Enzo Siragusa;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Fideles;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Gheist;50000;180000;5;No;No
15;Baum Festival 2024;Parque Fisa (hoy Hacienda Lo Aguirre);TheKlan;Passline ;24-05-2024;Sin datos ;Internacional;Hozho;50000;180000;5;No;No
